Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","380","Italy","5412","Yield","0141","Soya beans","2024","2024","kg/ha","3342.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","2167","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","2423.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","2129.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01445","Sunflower seed","2018","2018","kg/ha","2411.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","2486.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","2442.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","2413.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","2400.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","2509.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","2605.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2015","2015","kg/ha","3928","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2016","2016","kg/ha","4203","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2017","2017","kg/ha","3856.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2018","2018","kg/ha","3899.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2019","2019","kg/ha","3840.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2020","2020","kg/ha","3924.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2021","2021","kg/ha","4224.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2022","2022","kg/ha","3720","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2023","2023","kg/ha","3691.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2024","2024","kg/ha","3659.7","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","1136.6","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","1085.3","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","1162.5","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","1148.5","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","1125.8","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","1114.3","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","1118","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","1162.4","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","1140.4","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","1342.2","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0113","Rice","2015","2015","kg/ha","4500","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0113","Rice","2016","2016","kg/ha","4533.3","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0113","Rice","2017","2017","kg/ha","1000","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","0113","Rice","2019","2019","kg/ha","1000","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","57178.2","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","55250","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","58010.3","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","55290.3","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","47218.6","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","45741.3","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","50622.7","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","56712.4","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","51846.1","A","Official figure",""
"QCL","Crops and livestock products","388","Jamaica","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","61270.9","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0115","Barley","2015","2015","kg/ha","2885.8","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0115","Barley","2016","2016","kg/ha","2775.2","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0115","Barley","2017","2017","kg/ha","3009.8","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0115","Barley","2018","2018","kg/ha","2863.9","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0115","Barley","2019","2019","kg/ha","3621.1","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0115","Barley","2020","2020","kg/ha","3485.8","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0115","Barley","2021","2021","kg/ha","3721.1","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0115","Barley","2022","2022","kg/ha","3685.6","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0115","Barley","2023","2023","kg/ha","3629.7","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0115","Barley","2024","2024","kg/ha","2855.4","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","2624.9","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","2686.7","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","2692.7","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","2670.2","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","2683.4","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","2692.9","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","2682.4","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","2686.3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","2687.2","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","2685.3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0113","Rice","2015","2015","kg/ha","6875.4","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0113","Rice","2016","2016","kg/ha","6964.3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0113","Rice","2017","2017","kg/ha","6921.6","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0113","Rice","2018","2018","kg/ha","6841.3","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0113","Rice","2019","2019","kg/ha","6834.5","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0113","Rice","2020","2020","kg/ha","6831.5","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0113","Rice","2021","2021","kg/ha","6987.6","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0113","Rice","2022","2022","kg/ha","6979","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0113","Rice","2023","2023","kg/ha","6856.5","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0113","Rice","2024","2024","kg/ha","6956.1","E","Estimated value",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0141","Soya beans","2015","2015","kg/ha","1712","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0141","Soya beans","2016","2016","kg/ha","1586.7","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0141","Soya beans","2017","2017","kg/ha","1684.4","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0141","Soya beans","2018","2018","kg/ha","1441.3","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0141","Soya beans","2019","2019","kg/ha","1517.8","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0141","Soya beans","2020","2020","kg/ha","1544.8","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0141","Soya beans","2021","2021","kg/ha","1686","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0141","Soya beans","2022","2022","kg/ha","1601.6","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0141","Soya beans","2023","2023","kg/ha","1685.8","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","0141","Soya beans","2024","2024","kg/ha","1640","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","53846.2","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","68733.6","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","54725.7","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","52920.4","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","53122.2","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","59377.8","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","58326.2","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","54827.6","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","52070.5","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","51832.6","E","Estimated value",""
